,links,names,ratings,price for one,cuisine
158,https://www.zomato.com/visakhapatnam/gautam-restaurant-sweets-jagadamba-junction-vizag/order,Gautam Restaurant & Sweets,3.7,₹200 for one,"South Indian, North Indian, Mithai, Chinese, Street Food"
159,https://www.zomato.com/visakhapatnam/the-good-bowl-dwaraka-nagar-vizag/order,The Good Bowl,3.8,₹200 for one,"North Indian, Pasta, Italian"
160,https://www.zomato.com/visakhapatnam/alpha-restaurant-mvp-colony-vizag/order,Alpha Restaurant,3.4,₹200 for one,"South Indian, Biryani"
161,https://www.zomato.com/visakhapatnam/the-port-hotel-allipuram-vizag/order,The Port Hotel,4.1,₹200 for one,"North Indian, Chinese, Biryani"
162,https://www.zomato.com/visakhapatnam/peoples-kitchen-lawsons-bay-vizag/order,People's Kitchen,4.1,₹200 for one,"South Indian, North Indian, Chinese, Mughlai"
163,https://www.zomato.com/visakhapatnam/guma-gumalu-currys-meals-biryani-akkayyapalem-vizag/order,Guma Gumalu Curry's Meals & Biryani,3.2,₹200 for one,"Hyderabadi, Biryani, Andhra"
164,https://www.zomato.com/visakhapatnam/naidu-gari-bhimavaram-kitchen-dondaparithy-vizag/order,Naidu Gari Bhimavaram Kitchen,4.1,₹200 for one,"Biryani, Chinese, Andhra"
165,https://www.zomato.com/visakhapatnam/firangi-bake-dwaraka-nagar-vizag/order,Firangi Bake,4.1,₹300 for one,"Italian, Mexican"
166,https://www.zomato.com/visakhapatnam/shawarma-corner-mvp-colony-vizag/order,Shawarma Corner,4.3,₹300 for one,"Shawarma, Fast Food"
167,https://www.zomato.com/visakhapatnam/rohhotel-dwaraka-nagar-vizag/order,Rohhotel,3.9,₹300 for one,"North Indian, Chinese, Biryani"
168,https://www.zomato.com/visakhapatnam/madstreet-delights-dwaraka-nagar-vizag/order,Madstreet Delights,4.4,₹300 for one,"Desserts, Beverages, Ice Cream"
169,https://www.zomato.com/visakhapatnam/the-spicy-biryani-balayya-sastri-layout-vizag/order,The Spicy Biryani,3.3,₹300 for one,"Biryani, Chinese"
170,https://www.zomato.com/visakhapatnam/drunken-monkey-1-asilmetta-vizag/order,Drunken Monkey,3.5,₹300 for one,"Beverages, Juices, Shake, Coffee, Healthy Food, Sandwich, Mexican, Wraps"
171,https://www.zomato.com/visakhapatnam/new-mumbai-punjabi-dhabha-allipuram-vizag/order,New Mumbai Punjabi Dhabha,3.9,₹300 for one,North Indian
172,https://www.zomato.com/visakhapatnam/taste-well-frankies-maharani-peta-vizag/order,Taste Well Frankies,3.8,₹300 for one,"Rolls, Pizza, Fast Food, Biryani, North Indian, Chinese, Shake"
173,https://www.zomato.com/visakhapatnam/eat-more-bbq-allipuram-vizag/order,Eat More BBQ,3.3,₹300 for one,"BBQ, Seafood, North Indian, Mughlai, Chinese"
174,https://www.zomato.com/visakhapatnam/open-house-hotel-royal-fort-ram-nagar-vizag/order,Open House - Hotel Royal Fort,4.1,₹300 for one,"North Indian, Biryani, Chinese, Continental"
175,https://www.zomato.com/visakhapatnam/sri-kakateeya-mess-dwaraka-nagar-vizag/order,Sri Kakateeya Mess,4.2,₹300 for one,"South Indian, Biryani, Chinese"
176,https://www.zomato.com/visakhapatnam/creme-castle-1-balayya-sastri-layout-vizag/order,Creme Castle,4.0,₹300 for one,"Ice Cream, Desserts"
177,https://www.zomato.com/visakhapatnam/vijayawadas-raju-gari-ruchulu-dwaraka-nagar-vizag/order,Vijayawada's Raju Gari Ruchulu,4.3,₹350 for one,"Chinese, South Indian, Mughlai, Biryani, North Indian, Seafood"
178,https://www.zomato.com/visakhapatnam/the-antique-kitchen-dondaparithy-vizag/order,The Antique Kitchen,4.3,₹350 for one,"North Indian, Chinese, Italian, Burger, Seafood, Shake, Beverages"
179,https://www.zomato.com/visakhapatnam/a-square-food-point-nad-junction-vizag/order,A Square Food Point,3.4,₹350 for one,"North Indian, Seafood, Biryani, Chinese"
180,https://www.zomato.com/visakhapatnam/mantris-hotel-asilmetta-vizag/order,Mantris Hotel,4.0,₹350 for one,"South Indian, North Indian, Chinese, Continental, Salad, Biryani, Desserts, Beverages"
181,https://www.zomato.com/visakhapatnam/kebablicious-kirlampudi-layout-vizag/order,Kebablicious,4.0,₹350 for one,"Kebab, Momos"
182,https://www.zomato.com/visakhapatnam/just-bake-madhavadhara-vizag/order,Just Bake,4.1,₹350 for one,"Bakery, Desserts, Fast Food"
183,https://www.zomato.com/visakhapatnam/the-biryani-life-dwaraka-nagar-vizag/order,The Biryani Life,3.3,₹350 for one,"Biryani, Kebab, North Indian"
184,https://www.zomato.com/visakhapatnam/raj-makkne-1-vishalaksmi-nagar-vizag/order,Raj Makkne,3.4,₹350 for one,"Andhra, Chinese, North Indian, Biryani, Shawarma, Mandi, Desserts, Beverages"
185,https://www.zomato.com/visakhapatnam/the-chick-nation-lawsons-bay-vizag/order,The Chick Nation,4.0,₹350 for one,"Pizza, Burger, Sandwich, Fast Food, Shake"
186,https://www.zomato.com/visakhapatnam/senorita-restaurant-cafe-maddilapalem-vizag/order,Senorita Restaurant & Cafe,3.9,₹350 for one,"Chinese, Biryani, North Indian, Sichuan"
187,https://www.zomato.com/visakhapatnam/cabritoz-maharani-peta-vizag/order,Cabritoz,4.0,₹350 for one,"Mandi, Chinese, North Indian"
188,https://www.zomato.com/visakhapatnam/full-moon-delight-venkojipalem-vizag/order,Full Moon Delight,3.6,₹350 for one,"Biryani, North Indian, Chinese, Fast Food"
189,https://www.zomato.com/visakhapatnam/lazeez-pista-haleem-point-allipuram-vizag/order,Lazeez Pista Haleem Point,3.4,₹250 for one,"Biryani, North Indian, Desserts"
190,https://www.zomato.com/visakhapatnam/creme-berry-balayya-sastri-layout-vizag/order,Creme Berry,4.2,₹250 for one,"Ice Cream, Desserts, Shake"
191,https://www.zomato.com/visakhapatnam/beuno-madhavadhara-vizag/order,Beuno,4.0,₹250 for one,"Pizza, Sandwich, Pasta, Shawarma, Kebab, Fast Food, Desserts, Beverages"
192,https://www.zomato.com/visakhapatnam/naidu-gari-kunda-biryani-allipuram-vizag/order,Naidu Gari Kunda Biryani,3.7,₹250 for one,"Biryani, Chinese, North Indian, Seafood, Andhra"
193,https://www.zomato.com/visakhapatnam/udipis-upahar-mvp-colony-vizag/order,Udipi's Upahar,New,₹250 for one,"South Indian, North Indian, Chinese, Sandwich, Street Food, Mithai, Ice Cream, Beverages"
194,https://www.zomato.com/visakhapatnam/xpress-bucket-biryani-dwaraka-nagar-vizag/order,Xpress Bucket Biryani,3.2,₹250 for one,"Biryani, Street Food"
195,https://www.zomato.com/visakhapatnam/ganapati-restaurant-allipuram-vizag/order,Ganapati Restaurant,3.6,₹250 for one,"North Indian, Rajasthani, South Indian, Chinese, Beverages"
196,https://www.zomato.com/visakhapatnam/vip-kitchen-nad-junction-vizag/order,VIP Kitchen,3.6,₹250 for one,"Chinese, South Indian, North Indian, Kebab, Biryani, Seafood"
197,https://www.zomato.com/visakhapatnam/imperial-spice-mvp-colony-vizag/order,Imperial Spice,4.0,₹250 for one,"North Indian, Chinese, Mughlai, Seafood, Biryani"
198,https://www.zomato.com/visakhapatnam/grameen-kulfi-maddilapalem-vizag/order,Grameen Kulfi,4.5,₹250 for one,"Ice Cream, Desserts"
199,https://www.zomato.com/visakhapatnam/upland-bistro-waltair-uplands-vizag/order,Upland Bistro,4.2,₹250 for one,"Continental, Mediterranean, Mexican, Italian, French, Desserts, Beverages, Pizza"
200,https://www.zomato.com/visakhapatnam/we-bake-love-maddilapalem-vizag/order,We Bake Love,3.6,₹250 for one,"Bakery, Desserts"
201,https://www.zomato.com/visakhapatnam/happyoi-vishalaksmi-nagar-vizag/order,Happyoi,4.0,₹250 for one,"Cafe, Fast Food, Sandwich, Burger, Pizza, Pasta, Chinese, Beverages"
202,https://www.zomato.com/visakhapatnam/dwaraka-food-court-1-dwaraka-nagar-vizag/order,Dwaraka Food Court,3.6,₹250 for one,"North Indian, Chinese, Biryani, Fast Food, Rolls, Seafood"
203,https://www.zomato.com/visakhapatnam/momo-zone-the-momo-company-seethammadhara-vizag/order,Momo Zone - The Momo Company,4.2,₹250 for one,"Momos, Tibetan, Chinese"
204,https://www.zomato.com/visakhapatnam/hello-vizag-restaurant-dwaraka-nagar-vizag/order,Hello Vizag Restaurant,3.5,₹250 for one,"North Indian, Mughlai, Chinese, Seafood, Shawarma, Biryani, Rolls, Momos"
205,https://www.zomato.com/visakhapatnam/yummy-chinese-hut-nad-junction-vizag/order,Yummy Chinese Hut,3.7,₹250 for one,"North Indian, Chinese, Biryani, Sichuan"
206,https://www.zomato.com/visakhapatnam/just-bake-siripuram-vizag/order,Just Bake,3.7,₹250 for one,"Bakery, Desserts"
207,https://www.zomato.com/visakhapatnam/baskin-robbins-ice-cream-desserts-sriharipuram-vizag/order,Baskin Robbins - Ice Cream Desserts,4.3,₹250 for one,"Ice Cream, Desserts, Beverages"
208,https://www.zomato.com/visakhapatnam/made-by-mom-mvp-colony-vizag/order,Made By Mom,3.6,₹250 for one,South Indian
209,https://www.zomato.com/visakhapatnam/makers-of-milkshakes-1-lawsons-bay-vizag/order,Makers Of Milkshakes,3.7,₹250 for one,"Beverages, Shake, Waffle, Ice Cream"
210,https://www.zomato.com/visakhapatnam/burgerito-dwaraka-nagar-vizag/order,Burgerito,4.1,₹250 for one,"Beverages, Wraps, Burger, Salad"
211,https://www.zomato.com/visakhapatnam/dish-delice-pizza-arilova-vizag/order,Dish Delice Pizza,4.4,₹250 for one,"Pizza, Fast Food"
212,https://www.zomato.com/visakhapatnam/platform-65-waltair-uplands-vizag/order,Platform 65,3.4,₹250 for one,"South Indian, North Indian, Chinese, Biryani, Sichuan, Desserts, Beverages"
213,https://www.zomato.com/visakhapatnam/wrap-it-dondaparithy-vizag/order,Wrap It,4.1,₹250 for one,Wraps
214,https://www.zomato.com/visakhapatnam/sampath-biryani-mvp-colony-vizag/order,Sampath Biryani,3.4,₹250 for one,"Biryani, South Indian, Mughlai"
215,https://www.zomato.com/visakhapatnam/veg-daawat-by-behrouz-dwaraka-nagar-vizag/order,Veg Daawat By Behrouz,3.7,₹250 for one,"Biryani, Mughlai, North Indian"
216,https://www.zomato.com/visakhapatnam/wok-republic-asilmetta-vizag/order,Wok Republic,3.7,₹250 for one,"Sandwich, Chinese, Thai, Fast Food, Sichuan"
217,https://www.zomato.com/visakhapatnam/heritage-asilmetta-vizag/order,Heritage,4.2,₹250 for one,"South Indian, Chinese, North Indian, Desserts, Beverages"
218,https://www.zomato.com/visakhapatnam/hotel-lorven-arilova-vizag/order,Hotel Lorven,4.0,₹250 for one,"South Indian, North Indian, Biryani"
219,https://www.zomato.com/visakhapatnam/sri-sai-jayanth-fast-foods-jagadamba-junction-vizag/order,Sri Sai Jayanth Fast Foods,3.5,₹250 for one,"Chinese, Biryani, Rolls"
220,https://www.zomato.com/visakhapatnam/delhi-diner-hotel-rockdale-ram-nagar-vizag/order,Delhi Diner - Hotel Rockdale,4.0,₹250 for one,"North Indian, South Indian, Chinese, Italian, Salad, Fast Food, Desserts, Beverages"
221,https://www.zomato.com/visakhapatnam/chandramma-vantillu-mvp-colony-vizag/order,Chandramma Vantillu,4.2,₹250 for one,"Biryani, Andhra"
222,https://www.zomato.com/visakhapatnam/budapest-a-bake-inn-seethammadhara-vizag/order,Budapest A Bake Inn,3.9,₹250 for one,"Fast Food, Waffle, Pancake, Ice Cream, Desserts, Shake, Coffee, Beverages"
223,https://www.zomato.com/visakhapatnam/tea-time-venkojipalem-vizag/order,Tea Time,4.2,₹250 for one,"Tea, Beverages"
224,https://www.zomato.com/visakhapatnam/kunafa-kirlampudi-layout-vizag/order,Kunafa,4.1,₹250 for one,Desserts
225,https://www.zomato.com/visakhapatnam/hangout-biryani-mvp-colony-vizag/order,Hangout Biryani,4.4,₹250 for one,"North Indian, Biryani, Chinese"
226,https://www.zomato.com/visakhapatnam/cafe-coffee-day-4-maharani-peta-vizag/order,Cafe Coffee Day,4.1,₹250 for one,"Cafe, Coffee, Tea, Fast Food, Sandwich, Desserts, Shake, Beverages"
227,https://www.zomato.com/visakhapatnam/express-by-abs-dwaraka-nagar-vizag/order,Express By ABs,4.1,₹250 for one,"Biryani, BBQ, Kebab, North Indian, Desserts"
228,https://www.zomato.com/visakhapatnam/cheesecakes-by-cakezone-dondaparithy-vizag/order,Cheesecakes by CakeZone,4.0,₹250 for one,"Bakery, Desserts"
229,https://www.zomato.com/visakhapatnam/ak-parlour-jagadamba-junction-vizag/order,AK Parlour,-,₹250 for one,Biryani
230,https://www.zomato.com/visakhapatnam/spice-affair-ram-nagar-vizag/order,Spice Affair,3.5,₹250 for one,"South Indian, Chinese, North Indian, Kebab, Biryani, Ice Cream, Desserts"
231,https://www.zomato.com/visakhapatnam/akshaya-restaurant-dondaparithy-vizag/order,Akshaya Restaurant,3.6,₹250 for one,"Biryani, Mughlai, Chinese, Seafood"
232,https://www.zomato.com/visakhapatnam/giani-ice-cream-maddilapalem-vizag/order,Giani Ice Cream,4.4,₹250 for one,"Ice Cream, Beverages, Desserts, Shake"
233,https://www.zomato.com/visakhapatnam/sweet-truth-cake-and-desserts-dwaraka-nagar-vizag/order,Sweet Truth - Cake and Desserts,4.1,₹250 for one,"Desserts, Bakery, Ice Cream"
234,https://www.zomato.com/visakhapatnam/khana-khazana-balayya-sastri-layout-vizag/order,Khana Khazana,3.2,₹250 for one,"Biryani, Chinese, Seafood"
235,https://www.zomato.com/visakhapatnam/the-dessert-zone-seethammadhara-vizag/order,The Dessert Zone,3.8,₹250 for one,"Desserts, Ice Cream, Bakery, Shake, Beverages"
236,https://www.zomato.com/visakhapatnam/sams-griddle-1-siripuram-vizag/order,Sam's Griddle,3.5,₹250 for one,"North Indian, Mexican, Italian, Continental, Asian, Biryani"
237,https://www.zomato.com/visakhapatnam/panorama-ambica-sea-green-kirlampudi-layout-vizag/order,Panorama - Ambica Sea Green,4.3,₹250 for one,"Continental, South Indian, North Indian, Chinese, Biryani, Salad, Desserts, Beverages"
238,https://www.zomato.com/visakhapatnam/hotel-dakshin-parcels-siripuram-vizag/order,Hotel Dakshin Parcels,3.9,₹250 for one,"Andhra, North Indian, Mughlai, Chinese, Seafood, Biryani"
239,https://www.zomato.com/visakhapatnam/ssm-pan-mahal-venkojipalem-vizag/order,SSM Pan Mahal,4.8,₹250 for one,Paan
240,https://www.zomato.com/visakhapatnam/faasos-signature-wraps-and-rolls-dwaraka-nagar-vizag/order,Faasos Signature Wraps and Rolls,4.2,₹250 for one,"Rolls, Wraps, Fast Food"
241,https://www.zomato.com/visakhapatnam/naidu-gari-military-hotel-mvp-colony-vizag/order,Naidu Gari Military Hotel,3.4,₹250 for one,"Biryani, Chinese, North Indian, Beverages"
242,https://www.zomato.com/visakhapatnam/kadapa-dosa-house-siripuram-vizag/order,Kadapa Dosa House,New,₹250 for one,South Indian
243,https://www.zomato.com/visakhapatnam/the-chicken-stories-ram-nagar-vizag/order,The Chicken Stories,New,₹250 for one,"Chinese, Fast Food, Sandwich, Burger, Pizza, Wraps, Beverages"
244,https://www.zomato.com/visakhapatnam/pure-veg-meals-by-lunchbox-dwaraka-nagar-vizag/order,Pure Veg Meals By LunchBox,3.9,₹250 for one,North Indian
245,https://www.zomato.com/visakhapatnam/tequila-mockingbird-dwaraka-nagar-vizag/order,Tequila Mockingbird,3.9,₹250 for one,"North Indian, Chinese, Street Food, Seafood, Biryani"
246,https://www.zomato.com/visakhapatnam/sdn-garage-kitchen-restaurant-kancharapalem-vizag/order,SDN Garage Kitchen Restaurant,4.0,₹250 for one,"North Indian, Chinese, South Indian, Seafood, Biryani, Beverages"
247,https://www.zomato.com/visakhapatnam/mandi-palace-maddilapalem-vizag/order,Mandi Palace,3.5,₹250 for one,"Mandi, Fast Food"
248,https://www.zomato.com/visakhapatnam/belgian-waffle-factory-nad-junction-vizag/order,Belgian Waffle Factory,3.7,₹250 for one,Desserts
249,https://www.zomato.com/visakhapatnam/paratha-express-allipuram-vizag/order,Paratha Express,3.2,₹100 for one,"North Indian, Fast Food"
250,https://www.zomato.com/visakhapatnam/amritsar-haveli-ram-nagar-vizag/order,Amritsar Haveli,4.1,₹100 for one,"North Indian, Chinese, Desserts, Beverages"
251,https://www.zomato.com/visakhapatnam/tasty-noodles-point-mvp-colony-vizag/order,Tasty Noodles Point,3.7,₹100 for one,"Chinese, Sichuan, Rolls, Street Food"
252,https://www.zomato.com/visakhapatnam/manis-kitchen-2-mvp-colony-vizag/order,Mani's Kitchen,3.6,₹100 for one,Biryani
253,https://www.zomato.com/visakhapatnam/babji-noodles-point-lawsons-bay-vizag/order,Babji Noodles Point,4.1,₹100 for one,"Chinese, Rolls, Kebab, Biryani, Street Food"
254,https://www.zomato.com/visakhapatnam/the-healthy-grub-marripalem-vizag/order,The Healthy Grub,3.8,₹100 for one,South Indian
255,https://www.zomato.com/visakhapatnam/craving-chinna-waltair-vizag/order,Craving,4.4,₹100 for one,Desserts
256,https://www.zomato.com/visakhapatnam/zaykaa-haleem-siripuram-vizag/order,Zaykaa Haleem,3.9,₹100 for one,"Biryani, Hyderabadi"
257,https://www.zomato.com/visakhapatnam/fruit-age-dondaparithy-vizag/order,Fruit Age,4.2,₹100 for one,Juices
258,https://www.zomato.com/visakhapatnam/v-r-kitchens-arilova-vizag/order,V R Kitchen's,3.0,₹100 for one,"Pizza, Chinese, Biryani, North Indian"
259,https://www.zomato.com/visakhapatnam/precious-pizza-balayya-sastri-layout-vizag/order,Precious Pizza,3.1,₹100 for one,"Pizza, Burger, Pasta"
260,https://www.zomato.com/visakhapatnam/desi-tadka-dondaparithy-vizag/order,Desi Tadka,3.6,₹100 for one,"North Indian, Biryani, Chinese, Seafood"
261,https://www.zomato.com/visakhapatnam/gurgaon-rasoi-3-allipuram-vizag/order,Gurgaon Rasoi,3.6,₹200 for one,"North Indian, Fast Food"
262,https://www.zomato.com/visakhapatnam/kaati-zone-rolls-and-wraps-seethammadhara-vizag/order,Kaati Zone Rolls and Wraps,4.0,₹200 for one,"Rolls, Wraps, Fast Food, Desserts, Shake"
263,https://www.zomato.com/visakhapatnam/star-mehfil-madhavadhara-vizag/order,Star Mehfil,New,₹200 for one,"Biryani, North Indian, Mughlai, Seafood, Chinese, Kebab, Sichuan, Desserts"
264,https://www.zomato.com/visakhapatnam/beach-house-vishalaksmi-nagar-vizag/order,Beach House,3.9,₹200 for one,"South Indian, Fast Food, Chinese, Bar Food"
265,https://www.zomato.com/visakhapatnam/cake-time-seethammadhara-vizag/order,Cake Time,-,₹200 for one,Bakery
266,https://www.zomato.com/visakhapatnam/fabelle-chocolates-dwaraka-nagar-vizag/order,Fabelle Chocolates,4.0,₹200 for one,"Desserts, Ice Cream, Bakery, Juices, Beverages"
267,https://www.zomato.com/visakhapatnam/best-western-plus-tejvivaan-dondaparithy-vizag/order,Best Western Plus Tejvivaan,4.0,₹200 for one,"North Indian, Andhra, Continental, Oriental, Biryani, Desserts"
268,https://www.zomato.com/visakhapatnam/dumont-creamery-chinna-waltair-vizag/order,Dumont Creamery,4.4,₹200 for one,"Ice Cream, Beverages"
269,https://www.zomato.com/visakhapatnam/pastry-coffee-n-conversation-siripuram-vizag/order,Pastry Coffee N Conversation,4.0,₹200 for one,"Cafe, Italian, Mexican, Continental, Sandwich, Pasta, Pizza, Beverages"
270,https://www.zomato.com/visakhapatnam/the-mughal-darbar-vizag-drive-in-lawsons-bay-vizag/order,The Mughal Darbar (Vizag Drive In),3.5,₹200 for one,"North Indian, Biryani, Seafood, Mughlai"
271,https://www.zomato.com/visakhapatnam/rayalaseema-ruchulu-kirlampudi-layout-vizag/order,Rayalaseema Ruchulu,4.1,₹200 for one,"South Indian, Andhra"
272,https://www.zomato.com/visakhapatnam/the-cellar-restuarant-maddilapalem-vizag/order,The Cellar Restuarant,3.7,₹200 for one,"South Indian, North Indian, Biryani, Beverages"
273,https://www.zomato.com/visakhapatnam/slurpy-shakes-seethammadhara-vizag/order,Slurpy Shakes,3.1,₹250 for one,"Shake, Ice Cream, Desserts"
274,https://www.zomato.com/visakhapatnam/circars-bistro-east-point-colony-vizag/order,Circars Bistro,4.5,₹250 for one,"Continental, Salad, Burger, European, Fast Food"
275,https://www.zomato.com/visakhapatnam/indiana-burgers-madhavadhara-vizag/order,Indiana Burgers,4.2,₹250 for one,"Burger, Fast Food, Rolls, Beverages, Desserts, Shake"
276,https://www.zomato.com/visakhapatnam/rs-cloud-kitchen-maddilapalem-vizag/order,RS Cloud Kitchen,3.2,₹250 for one,"Chinese, Seafood, Rolls, Sandwich, Fast Food"
277,https://www.zomato.com/visakhapatnam/skml-tasty-food-1-akkayyapalem-vizag/order,SKML Tasty Food,3.6,₹250 for one,"South Indian, Biryani, Street Food"
278,https://www.zomato.com/visakhapatnam/aqua-the-park-lawsons-bay/order,Aqua - The Park,-,₹250 for one,Italian
279,https://www.zomato.com/visakhapatnam/feast-n-fit-mvp-colony-vizag/order,Feast N Fit,3.8,₹250 for one,"Healthy Food, Sandwich, Wraps, Pasta, Salad"
280,https://www.zomato.com/visakhapatnam/pakka-hyderabadi-mvp-colony-vizag/order,Pakka Hyderabadi,New,₹250 for one,"Hyderabadi, Biryani, Desserts"
281,https://www.zomato.com/visakhapatnam/savya-ruchi-mvp-colony-vizag/order,Savya Ruchi,3.7,₹250 for one,"Chinese, Sandwich, Street Food, Fast Food"
282,https://www.zomato.com/visakhapatnam/snow-berg-marripalem-vizag/order,Snow Berg,3.2,₹250 for one,"Desserts, Fast Food, Street Food, Beverages"
283,https://www.zomato.com/visakhapatnam/dine-destiny-lawsons-bay-vizag/order,Dine Destiny,4.0,₹250 for one,"Biryani, North Indian, Mughlai, Continental, Chinese, Beverages, Seafood, Italian"
284,https://www.zomato.com/visakhapatnam/the-healthy-grub-lawsons-bay-vizag/order,The Healthy Grub,3.9,₹250 for one,"Healthy Food, South Indian"
285,https://www.zomato.com/visakhapatnam/ciros-pizzeria-siripuram-vizag/order,Ciro’s Pizzeria,-,₹200 for one,"Pizza, Italian, Beverages"
286,https://www.zomato.com/visakhapatnam/momo-zone-the-momo-company-madhavadhara-vizag/order,Momo Zone - The Momo Company,-,₹200 for one,"Momos, Tibetan, Chinese"
287,https://www.zomato.com/visakhapatnam/village-kitchen-allipuram-vizag/order,Village Kitchen,-,₹200 for one,"North Indian, Mughlai, Momos, Seafood"
288,https://www.zomato.com/visakhapatnam/biryani-dabba-restaurant-siripuram-vizag/order,Biryani Dabba Restaurant,2.7,₹200 for one,"Biryani, Chinese, North Indian, Fast Food, Street Food"
289,https://www.zomato.com/visakhapatnam/eeshaas-spicy-annam-seethammadhara-vizag/order,Eeshaa's Spicy Annam,3.7,₹200 for one,"North Indian, South Indian, Seafood, Chinese"
290,https://www.zomato.com/visakhapatnam/salado-chinna-waltair-vizag/order,SaladO,New,₹200 for one,"Salad, Healthy Food"
291,https://www.zomato.com/visakhapatnam/wendys-burgers-dwaraka-nagar-vizag/order,Wendy's Burgers,New,₹200 for one,"Burger, Fast Food, American"
292,https://www.zomato.com/visakhapatnam/haps-resto-cafe-dwaraka-nagar-vizag/order,Haps Resto Cafe,4.0,₹200 for one,"Pizza, Burger, Fast Food, Sandwich, Shake, Beverages"
293,https://www.zomato.com/visakhapatnam/bengal-by-the-bay-asilmetta-vizag/order,Bengal By The Bay,4.2,₹200 for one,Bengali
294,https://www.zomato.com/visakhapatnam/masala-andhra-an-ethnic-cuisine-maharani-peta-vizag/order,Masala Andhra - An Ethnic Cuisine,3.3,₹200 for one,"Andhra, North Indian, Chinese"
295,https://www.zomato.com/visakhapatnam/warmoven-cake-desserts-seethammadhara-vizag/order,WarmOven Cake & Desserts,3.5,₹200 for one,"Bakery, Desserts"
296,https://www.zomato.com/visakhapatnam/burger-it-up-seethammadhara-vizag/order,Burger It Up,4.0,₹200 for one,"Burger, American, Fast Food, Desserts, Shake, Beverages"
297,https://www.zomato.com/visakhapatnam/my-noodles-point-mvp-colony-vizag/order,My Noodles Point,4.5,₹200 for one,"Chinese, Biryani, Rolls, Sichuan, Fast Food"
298,https://www.zomato.com/visakhapatnam/mccafe-by-mcdonalds-maddilapalem-vizag/order,McCafe by McDonald's,4.1,₹200 for one,"Cafe, Coffee, Shake, Fast Food, Desserts"
299,https://www.zomato.com/visakhapatnam/cupcake-bliss-cakes-desserts-seethammadhara-vizag/order,Cupcake Bliss Cakes & Desserts,3.8,₹200 for one,"Bakery, Desserts, Ice Cream, Shake"
300,https://www.zomato.com/visakhapatnam/the-cloud-kitchen-company-akkayyapalem-vizag/order,The Cloud Kitchen Company,3.2,₹200 for one,"Lebanese, Rolls, Momos, Fast Food, Desserts, Shake, Beverages"
301,https://www.zomato.com/visakhapatnam/lalithaa-food-court-allipuram-vizag/order,Lalithaa Food Court,-,₹200 for one,"Chinese, Rolls"
302,https://www.zomato.com/visakhapatnam/desilicious-bajji-siripuram-vizag/order,Desilicious Bajji,3.5,₹200 for one,Street Food
303,https://www.zomato.com/visakhapatnam/simple-meals-ram-nagar-vizag/order,Simple Meals,New,₹200 for one,"Burger, Pizza, Wraps, Sandwich, Fast Food, Shake, Beverages"
304,https://www.zomato.com/visakhapatnam/qubaa-east-point-colony-vizag/order,Qubaa,New,₹200 for one,"Bar Food, Biryani, Fast Food, Chinese, Beverages"
305,https://www.zomato.com/visakhapatnam/bamboo-bay-the-park-lawsons-bay-vizag/order,Bamboo Bay - The Park,4.0,₹200 for one,"North Indian, Mughlai, Andhra, Kerala, South Indian"
306,https://www.zomato.com/visakhapatnam/zaika-restaurant-kirlampudi-layout-vizag/order,Zaika Restaurant,-,₹200 for one,"Seafood, North Indian, Chinese, Pasta, Wraps, Waffle, Tea, Shake"
307,https://www.zomato.com/visakhapatnam/the-eatery-four-points-by-sheraton-waltair-uplands/order,The Eatery - Four Points By Sheraton,4.2,₹200 for one,"North Indian, Chinese, Mexican, Continental, Biryani, Fast Food, Desserts, Beverages"
308,https://www.zomato.com/visakhapatnam/welcomhotel-devee-grand-bay-maharani-peta-vizag/order,WelcomHotel Devee Grand Bay,4.0,₹200 for one,"North Indian, South Indian, Sandwich, Continental, Italian, Asian, Desserts"
309,https://www.zomato.com/visakhapatnam/unique-flavour-bites-asilmetta-vizag/order,Unique Flavour Bites,New,₹300 for one,"Pancake, Pizza, Sandwich, Burger, Wraps, Fast Food, Beverages"
310,https://www.zomato.com/visakhapatnam/windys-family-restaurant-1-kirlampudi-layout-vizag/order,Windy's Family Restaurant,3.8,₹200 for one,"North Indian, Chinese, South Indian, Seafood, Biryani"
311,https://www.zomato.com/visakhapatnam/master-rice-maddilapalem-vizag/order,Master Rice,-,₹200 for one,South Indian
312,https://www.zomato.com/visakhapatnam/biryani-ka-badshah-maddilapalem-vizag/order,Biryani Ka Badshah,3.4,₹200 for one,"Biryani, North Indian, Chinese, Sichuan"
313,https://www.zomato.com/visakhapatnam/mehek-biryani-house-jagadamba-junction-vizag/order,Mehek Biryani House,-,₹200 for one,"Biryani, South Indian, North Indian, Chinese"
314,https://www.zomato.com/visakhapatnam/masalah-mafia-palm-beach-hotel-kirlampudi-layout-vizag/order,Masalah Mafia - Palm Beach Hotel,3.3,₹600 for one,"Chinese, North Indian, Continental"
315,https://www.zomato.com/visakhapatnam/kouzina-kafe-the-food-court-seethammadhara-vizag/order,Kouzina Kafe - The Food Court,3.9,₹200 for one,"Fast Food, Burger, Momos, Rolls, Desserts, Bakery, Shake"
316,https://www.zomato.com/visakhapatnam/friends-kaffe-day-vishalaksmi-nagar-vizag/order,Friends Kaffe Day,-,₹150 for one,"Tea, Coffee, North Indian, Fast Food, Chinese, Street Food, Shake, Beverages"
